song,artist,this_week,last_week,peak_position,weeks_on_chart,mbid,danceability,genre,gender,mood,instrumental,bpm,key,loudness,mood_happy
This Is My Country,The Impressions,30,25.0,25,8,990a43c0-2a0d-4030-a351-1c185919bb2d,not_danceable,cla,male,not_aggressive,voice,102.988349915,C#,0.477982550859,happy
Magic Carpet Ride,Steppenwolf,32,29.0,3,16,453ddc4d-f8c2-406b-a14a-43dab56da555,not_danceable,rhy,female,not_aggressive,instrumental,110.215385437,E,0.621582686901,not_happy
A Ray Of Hope,The Rascals,35,24.0,24,7,35be801e-ad5d-4d2f-8c24-8e67cbea7507,not_danceable,roc,male,not_aggressive,voice,103.522621155,C,0.929937303066,not_happy
The Beginning Of My End,The Unifics,39,51.0,39,6,218bf907-d39d-4f9b-984e-404416b509a4,danceable,rhy,male,not_aggressive,voice,140.561233521,A#,0.803186058998,happy
Papa's Got A Brand New Bag,Otis Redding,44,37.0,21,8,1085e03e-d132-48ac-8da2-27ec2d668a8c,danceable,hip,female,not_aggressive,voice,131.715423584,D#,0.746437251568,not_happy
You Showed Me,The Turtles,46,72.0,46,3,416855f9-42b3-49d8-a27b-8e6ad4e0ecbf,not_danceable,jaz,male,not_aggressive,voice,91.157913208,C,0.521225094795,happy
Ramblin' Gamblin' Man,Bob Seger System,48,54.0,48,5,2d7bc711-ac32-4de2-978e-b2e4f9a679c2,danceable,pop,male,aggressive,instrumental,130.530319214,A,0.959428668022,happy
Does Anybody Know I'm Here,The Dells,49,64.0,49,4,24e2fe2f-479a-48b7-b9e0-1461b716da26,not_danceable,rhy,male,not_aggressive,voice,87.4053573608,G,0.617611587048,happy
Rainbow Ride,Andy Kim,50,60.0,50,5,9bce7702-88ea-46c5-bc7e-fdd28c757c9f,danceable,roc,male,not_aggressive,voice,99.9254379272,C#,0.897945523262,happy
Things I'd Like To Say,New Colony Six,58,82.0,58,4,87ce3480-1dcc-4a5c-b0ac-f53ed2eaedce,not_danceable,pop,male,not_aggressive,voice,96.2837524414,D,0.87509483099,not_happy
Games People Play,Joe South,62,91.0,62,2,aecfd68c-e0bb-4e73-8ecc-934cfabfd29a,danceable,rhy,male,not_aggressive,voice,85.1200790405,A,0.865149378777,happy
Electric Stories,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",65,76.0,65,4,8312083e-eeaa-4a59-9618-488b798da9d9,not_danceable,rhy,female,not_aggressive,instrumental,105.368118286,A#,0.752590715885,not_happy
Rain In My Heart,Frank Sinatra,66,81.0,66,3,89039afe-bc2c-460e-b22c-f117d77c70f7,not_danceable,jaz,male,not_aggressive,voice,172.26574707,B,0.195027917624,not_happy
Take Care Of Your Homework,Johnnie Taylor,67,,67,1,3b80379e-fe99-406d-800b-2a2d48348fd3,danceable,rhy,female,not_aggressive,voice,110.618972778,E,0.836513161659,not_happy
Rockin' In The Same Old Boat,Bobby Bland,70,66.0,58,10,05264be7-2979-47c8-b5c5-07d0f5dd73a1,not_danceable,jaz,male,not_aggressive,voice,151.601699829,A#,0.183484718204,not_happy
Home Cookin,Jr. Walker & The All Stars,77,,77,1,89db6ec7-5b49-42d6-8f4f-16338aea991f,danceable,roc,male,not_aggressive,instrumental,108.864440918,C#,0.970681786537,not_happy
If It Wasn't For Bad Luck,Ray Charles & Jimmy Lewis,81,90.0,81,3,a4549591-4ff8-44b9-8b0a-df3b488fccce,danceable,jaz,male,not_aggressive,voice,106.313911438,A#,0.847557008266,happy
The Thought Of Loving You,The Crystal Mansion,84,84.0,84,5,5d015412-a8b0-475a-bed9-6aeb795dc7de,not_danceable,roc,female,not_aggressive,voice,125.300460815,C#,0.975334465504,happy
She's A Lady,John Sebastian,85,85.0,85,3,e7b16410-6782-46e3-bafd-f274e7495a94,not_danceable,cla,female,aggressive,voice,140.083221436,A,0.802123367786,happy
Bubble Gum Music,Rock & Roll Double Bubble,87,,87,1,68c422ec-69b2-4810-84da-a6ea447cacc3,not_danceable,roc,male,not_aggressive,voice,123.660667419,G,0.92803144455,not_happy
Poor Side Of Town,Al Wilson,88,,88,1,e25fbc6d-ab42-489c-a167-941e740b5acd,not_danceable,cla,male,not_aggressive,voice,162.450363159,E,0.633293509483,happy
May I,Bill Deal & The Rhondels,89,,89,1,d209707d-fc09-4acd-9656-ba402f75e5aa,danceable,roc,male,not_aggressive,voice,126.984809875,A,0.830684483051,happy
The Grooviest Girl In The World,The Fun And Games,90,,90,1,e8ecdf8c-ecd9-4233-90a8-9cf8107a03f2,not_danceable,roc,male,not_aggressive,voice,132.89201355,G,0.944014787674,not_happy
This Old Heart Of Mine (Is Weak For You),Tammi Terrell,97,,97,1,27a2e8d7-c30b-4f3d-9c31-aced46b313fc,danceable,roc,female,not_aggressive,instrumental,86.2305831909,F,0.907950401306,not_happy
Mendocino,Sir Douglas Quintet,99,,99,1,645e673e-2431-436f-bebc-ac32ce32e2a3,not_danceable,roc,female,not_aggressive,instrumental,133.591720581,D,0.85417509079,happy
That's Your Baby,Joe Tex,100,,100,1,0495b30b-08b7-47dd-bac4-6b1bd76219ac,danceable,pop,female,not_aggressive,voice,127.876403809,D#,0.932351052761,happy
Soulful Strut,Young-Holt Unlimited,4,3.0,3,9,8bd0e16b-aefd-4c7b-abd8-c98e1677b01c,not_danceable,rhy,male,not_aggressive,voice,89.6971130371,A#,0.872257351875,happy
Touch Me,The Doors,7,8.0,7,5,e1f18237-dc4f-416c-aa47-abc33286f326,not_danceable,roc,female,not_aggressive,instrumental,110.891235352,F,0.760567486286,happy
Going Up The Country,Canned Heat,11,12.0,11,8,18db6336-5bb7-4156-963c-9c9a71172821,not_danceable,rhy,female,not_aggressive,instrumental,162.41696167,A#,0.86390799284,happy
For Once In My Life,Stevie Wonder,14,7.0,2,13,9efdb106-4dde-4df8-9483-e1bfd0093489,danceable,jaz,female,not_aggressive,voice,108.897949219,A#,0.827656745911,not_happy
I Love How You Love Me,Bobby Vinton,20,19.0,9,13,0d37948f-2c4b-490d-b65d-ce77f1585285,not_danceable,pop,male,not_aggressive,voice,152.832504272,A#,0.77354490757,happy
California Soul,The 5th Dimension,29,29.0,29,6,7e92a2b9-0231-421a-a17d-e9eac814758b,not_danceable,roc,male,not_aggressive,voice,98.9868011475,C,0.93959325552,not_happy
This Is My Country,The Impressions,30,30.0,25,9,990a43c0-2a0d-4030-a351-1c185919bb2d,not_danceable,cla,male,not_aggressive,voice,102.988349915,C#,0.477982550859,happy
Ramblin' Gamblin' Man,Bob Seger System,33,48.0,33,6,2d7bc711-ac32-4de2-978e-b2e4f9a679c2,danceable,pop,male,aggressive,instrumental,130.530319214,A,0.959428668022,happy
You Showed Me,The Turtles,34,46.0,34,4,416855f9-42b3-49d8-a27b-8e6ad4e0ecbf,not_danceable,jaz,male,not_aggressive,voice,91.157913208,C,0.521225094795,happy
The Beginning Of My End,The Unifics,38,39.0,38,7,218bf907-d39d-4f9b-984e-404416b509a4,danceable,rhy,male,not_aggressive,voice,140.561233521,A#,0.803186058998,happy
Take Care Of Your Homework,Johnnie Taylor,40,67.0,40,2,3b80379e-fe99-406d-800b-2a2d48348fd3,danceable,rhy,female,not_aggressive,voice,110.618972778,E,0.836513161659,not_happy
Papa's Got A Brand New Bag,Otis Redding,44,44.0,21,9,1085e03e-d132-48ac-8da2-27ec2d668a8c,danceable,hip,female,not_aggressive,voice,131.715423584,D#,0.746437251568,not_happy
A Ray Of Hope,The Rascals,46,35.0,24,8,35be801e-ad5d-4d2f-8c24-8e67cbea7507,not_danceable,roc,male,not_aggressive,voice,103.522621155,C,0.929937303066,not_happy
I'm Livin' In Shame,Diana Ross & The Supremes,47,,47,1,ba45ffdc-6cd5-455d-a65a-f8f725837273,danceable,pop,female,not_aggressive,voice,122.933372498,C,0.958442866802,happy
Does Anybody Know I'm Here,The Dells,48,49.0,48,5,24e2fe2f-479a-48b7-b9e0-1461b716da26,not_danceable,rhy,male,not_aggressive,voice,87.4053573608,G,0.617611587048,happy
Rainbow Ride,Andy Kim,49,50.0,49,6,9bce7702-88ea-46c5-bc7e-fdd28c757c9f,danceable,roc,male,not_aggressive,voice,99.9254379272,C#,0.897945523262,happy
Games People Play,Joe South,52,62.0,52,3,aecfd68c-e0bb-4e73-8ecc-934cfabfd29a,danceable,rhy,male,not_aggressive,voice,85.1200790405,A,0.865149378777,happy
Things I'd Like To Say,New Colony Six,56,58.0,56,5,87ce3480-1dcc-4a5c-b0ac-f53ed2eaedce,not_danceable,pop,male,not_aggressive,voice,96.2837524414,D,0.87509483099,not_happy
Proud Mary,Creedence Clearwater Revival,62,,62,1,595f1216-6c8a-490d-bf5b-2729f2f1f9d7,not_danceable,cla,male,not_aggressive,voice,134.795547485,D,0.853143274784,not_happy
Electric Stories,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",64,65.0,64,5,8312083e-eeaa-4a59-9618-488b798da9d9,not_danceable,rhy,female,not_aggressive,instrumental,105.368118286,A#,0.752590715885,not_happy
Rain In My Heart,Frank Sinatra,65,66.0,65,4,89039afe-bc2c-460e-b22c-f117d77c70f7,not_danceable,jaz,male,not_aggressive,voice,172.26574707,B,0.195027917624,not_happy
This Old Heart Of Mine (Is Weak For You),Tammi Terrell,67,97.0,67,2,27a2e8d7-c30b-4f3d-9c31-aced46b313fc,danceable,roc,female,not_aggressive,instrumental,86.2305831909,F,0.907950401306,not_happy
Home Cookin,Jr. Walker & The All Stars,68,77.0,68,2,89db6ec7-5b49-42d6-8f4f-16338aea991f,danceable,roc,male,not_aggressive,instrumental,108.864440918,C#,0.970681786537,not_happy
Poor Side Of Town,Al Wilson,75,88.0,75,2,e25fbc6d-ab42-489c-a167-941e740b5acd,not_danceable,cla,male,not_aggressive,voice,162.450363159,E,0.633293509483,happy
Purple Haze,Dion,78,,78,1,5fa5c082-0558-43e4-8d8b-f813cdf4ca8f,not_danceable,rhy,female,not_aggressive,voice,147.774520874,C#,0.756164371967,not_happy
If It Wasn't For Bad Luck,Ray Charles & Jimmy Lewis,80,81.0,80,4,a4549591-4ff8-44b9-8b0a-df3b488fccce,danceable,jaz,male,not_aggressive,voice,106.313911438,A#,0.847557008266,happy
The Greatest Love,Dorsey Burnette,82,,82,1,bde26b4b-c951-4783-af3b-c6b08706ba45,danceable,pop,male,not_aggressive,voice,93.4431381226,G,0.807685434818,happy
She's A Lady,John Sebastian,84,85.0,84,4,e7b16410-6782-46e3-bafd-f274e7495a94,not_danceable,cla,female,aggressive,voice,140.083221436,A,0.802123367786,happy
The Grooviest Girl In The World,The Fun And Games,86,90.0,86,2,e8ecdf8c-ecd9-4233-90a8-9cf8107a03f2,not_danceable,roc,male,not_aggressive,voice,132.89201355,G,0.944014787674,not_happy
Bubble Gum Music,Rock & Roll Double Bubble,87,87.0,87,2,68c422ec-69b2-4810-84da-a6ea447cacc3,not_danceable,roc,male,not_aggressive,voice,123.660667419,G,0.92803144455,not_happy
That's Your Baby,Joe Tex,88,100.0,88,2,0495b30b-08b7-47dd-bac4-6b1bd76219ac,danceable,pop,female,not_aggressive,voice,127.876403809,D#,0.932351052761,happy
May I,Bill Deal & The Rhondels,89,89.0,89,2,d209707d-fc09-4acd-9656-ba402f75e5aa,danceable,roc,male,not_aggressive,voice,126.984809875,A,0.830684483051,happy
The Carroll County Accident,Porter Wagoner,93,,93,1,9e423ec2-2d10-44ea-9cd8-e3375c60b9dd,danceable,rhy,male,not_aggressive,voice,91.9399108887,G,0.928784191608,not_happy
Mendocino,Sir Douglas Quintet,96,99.0,96,2,645e673e-2431-436f-bebc-ac32ce32e2a3,not_danceable,roc,female,not_aggressive,instrumental,133.591720581,D,0.85417509079,happy
Crossroads,Cream,99,,99,1,b44f7256-7ffa-4290-bffb-0b9288baca6a,not_danceable,roc,male,not_aggressive,voice,133.007400513,D,0.958901762962,happy
Touch Me,The Doors,4,7.0,4,6,e1f18237-dc4f-416c-aa47-abc33286f326,not_danceable,roc,female,not_aggressive,instrumental,110.891235352,F,0.760567486286,happy
Soulful Strut,Young-Holt Unlimited,9,4.0,3,10,8bd0e16b-aefd-4c7b-abd8-c98e1677b01c,not_danceable,rhy,male,not_aggressive,voice,89.6971130371,A#,0.872257351875,happy
Going Up The Country,Canned Heat,15,11.0,11,9,18db6336-5bb7-4156-963c-9c9a71172821,not_danceable,rhy,female,not_aggressive,instrumental,162.41696167,A#,0.86390799284,happy
You Showed Me,The Turtles,17,34.0,17,5,416855f9-42b3-49d8-a27b-8e6ad4e0ecbf,not_danceable,jaz,male,not_aggressive,voice,91.157913208,C,0.521225094795,happy
Ramblin' Gamblin' Man,Bob Seger System,20,33.0,20,7,2d7bc711-ac32-4de2-978e-b2e4f9a679c2,danceable,pop,male,aggressive,instrumental,130.530319214,A,0.959428668022,happy
I'm Livin' In Shame,Diana Ross & The Supremes,22,47.0,22,2,ba45ffdc-6cd5-455d-a65a-f8f725837273,danceable,pop,female,not_aggressive,voice,122.933372498,C,0.958442866802,happy
California Soul,The 5th Dimension,27,29.0,27,7,7e92a2b9-0231-421a-a17d-e9eac814758b,not_danceable,roc,male,not_aggressive,voice,98.9868011475,C,0.93959325552,not_happy
For Once In My Life,Stevie Wonder,31,14.0,2,14,9efdb106-4dde-4df8-9483-e1bfd0093489,danceable,jaz,female,not_aggressive,voice,108.897949219,A#,0.827656745911,not_happy
I Love How You Love Me,Bobby Vinton,32,20.0,9,14,0d37948f-2c4b-490d-b65d-ce77f1585285,not_danceable,pop,male,not_aggressive,voice,152.832504272,A#,0.77354490757,happy
Games People Play,Joe South,34,52.0,34,4,aecfd68c-e0bb-4e73-8ecc-934cfabfd29a,danceable,rhy,male,not_aggressive,voice,85.1200790405,A,0.865149378777,happy
Take Care Of Your Homework,Johnnie Taylor,37,40.0,37,3,3b80379e-fe99-406d-800b-2a2d48348fd3,danceable,rhy,female,not_aggressive,voice,110.618972778,E,0.836513161659,not_happy
The Beginning Of My End,The Unifics,38,38.0,38,8,218bf907-d39d-4f9b-984e-404416b509a4,danceable,rhy,male,not_aggressive,voice,140.561233521,A#,0.803186058998,happy
This Is My Country,The Impressions,40,30.0,25,10,990a43c0-2a0d-4030-a351-1c185919bb2d,not_danceable,cla,male,not_aggressive,voice,102.988349915,C#,0.477982550859,happy
Soulshake,Peggy Scott & Jo Jo Benson,46,,46,1,26172685-442f-418d-bd7a-f69386293238,danceable,dan,female,not_aggressive,voice,143.681930542,A#,0.813829541206,happy
Does Anybody Know I'm Here,The Dells,47,48.0,47,6,24e2fe2f-479a-48b7-b9e0-1461b716da26,not_danceable,rhy,male,not_aggressive,voice,87.4053573608,G,0.617611587048,happy
Home Cookin,Jr. Walker & The All Stars,48,68.0,48,3,89db6ec7-5b49-42d6-8f4f-16338aea991f,danceable,roc,male,not_aggressive,instrumental,108.864440918,C#,0.970681786537,not_happy
Things I'd Like To Say,New Colony Six,50,56.0,50,6,87ce3480-1dcc-4a5c-b0ac-f53ed2eaedce,not_danceable,pop,male,not_aggressive,voice,96.2837524414,D,0.87509483099,not_happy
Proud Mary,Creedence Clearwater Revival,55,62.0,55,2,595f1216-6c8a-490d-bf5b-2729f2f1f9d7,not_danceable,cla,male,not_aggressive,voice,134.795547485,D,0.853143274784,not_happy
Rainbow Ride,Andy Kim,58,49.0,49,7,9bce7702-88ea-46c5-bc7e-fdd28c757c9f,danceable,roc,male,not_aggressive,voice,99.9254379272,C#,0.897945523262,happy
Electric Stories,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",61,64.0,61,6,8312083e-eeaa-4a59-9618-488b798da9d9,not_danceable,rhy,female,not_aggressive,instrumental,105.368118286,A#,0.752590715885,not_happy
Rain In My Heart,Frank Sinatra,62,65.0,62,5,89039afe-bc2c-460e-b22c-f117d77c70f7,not_danceable,jaz,male,not_aggressive,voice,172.26574707,B,0.195027917624,not_happy
Crossroads,Cream,65,99.0,65,2,b44f7256-7ffa-4290-bffb-0b9288baca6a,not_danceable,roc,male,not_aggressive,voice,133.007400513,D,0.958901762962,happy
This Old Heart Of Mine (Is Weak For You),Tammi Terrell,67,67.0,67,3,27a2e8d7-c30b-4f3d-9c31-aced46b313fc,danceable,roc,female,not_aggressive,instrumental,86.2305831909,F,0.907950401306,not_happy
Purple Haze,Dion,71,78.0,71,2,5fa5c082-0558-43e4-8d8b-f813cdf4ca8f,not_danceable,rhy,female,not_aggressive,voice,147.774520874,C#,0.756164371967,not_happy
Poor Side Of Town,Al Wilson,75,75.0,75,3,e25fbc6d-ab42-489c-a167-941e740b5acd,not_danceable,cla,male,not_aggressive,voice,162.450363159,E,0.633293509483,happy
If It Wasn't For Bad Luck,Ray Charles & Jimmy Lewis,78,80.0,78,5,a4549591-4ff8-44b9-8b0a-df3b488fccce,danceable,jaz,male,not_aggressive,voice,106.313911438,A#,0.847557008266,happy
May I,Bill Deal & The Rhondels,79,89.0,79,3,d209707d-fc09-4acd-9656-ba402f75e5aa,danceable,roc,male,not_aggressive,voice,126.984809875,A,0.830684483051,happy
Bubble Gum Music,Rock & Roll Double Bubble,81,87.0,81,3,68c422ec-69b2-4810-84da-a6ea447cacc3,not_danceable,roc,male,not_aggressive,voice,123.660667419,G,0.92803144455,not_happy
The Greatest Love,Dorsey Burnette,82,82.0,82,2,bde26b4b-c951-4783-af3b-c6b08706ba45,danceable,pop,male,not_aggressive,voice,93.4431381226,G,0.807685434818,happy
The Grooviest Girl In The World,The Fun And Games,84,86.0,84,3,e8ecdf8c-ecd9-4233-90a8-9cf8107a03f2,not_danceable,roc,male,not_aggressive,voice,132.89201355,G,0.944014787674,not_happy
That's Your Baby,Joe Tex,88,88.0,88,3,0495b30b-08b7-47dd-bac4-6b1bd76219ac,danceable,pop,female,not_aggressive,voice,127.876403809,D#,0.932351052761,happy
Grits Ain't Groceries (All Around The World),Little Milton,89,,89,1,3de0b2de-7621-4372-9b0a-f40dec5ad9bd,not_danceable,pop,female,not_aggressive,instrumental,117.832229614,A,0.870672702789,not_happy
Mendocino,Sir Douglas Quintet,91,96.0,91,3,645e673e-2431-436f-bebc-ac32ce32e2a3,not_danceable,roc,female,not_aggressive,instrumental,133.591720581,D,0.85417509079,happy
The Carroll County Accident,Porter Wagoner,93,93.0,93,2,9e423ec2-2d10-44ea-9cd8-e3375c60b9dd,danceable,rhy,male,not_aggressive,voice,91.9399108887,G,0.928784191608,not_happy
Do Your Thing,The Watts 103rd Street Rhythm Band,95,,95,1,98f7f472-bce3-47ad-9a1b-f67b9329537e,danceable,jaz,male,not_aggressive,voice,128.116348267,A,0.256167173386,not_happy
Cloud Nine,Mongo Santamaria,100,,100,1,64c8d030-45d7-4807-9990-bf916ebf0eca,danceable,pop,female,not_aggressive,instrumental,132.11895752,F,0.938202142715,happy
Touch Me,The Doors,4,4.0,4,7,e1f18237-dc4f-416c-aa47-abc33286f326,not_danceable,roc,female,not_aggressive,instrumental,110.891235352,F,0.760567486286,happy
You Showed Me,The Turtles,14,17.0,14,6,416855f9-42b3-49d8-a27b-8e6ad4e0ecbf,not_danceable,jaz,male,not_aggressive,voice,91.157913208,C,0.521225094795,happy
I'm Livin' In Shame,Diana Ross & The Supremes,15,22.0,15,3,ba45ffdc-6cd5-455d-a65a-f8f725837273,danceable,pop,female,not_aggressive,voice,122.933372498,C,0.958442866802,happy
Going Up The Country,Canned Heat,16,15.0,11,10,18db6336-5bb7-4156-963c-9c9a71172821,not_danceable,rhy,female,not_aggressive,instrumental,162.41696167,A#,0.86390799284,happy
Soulful Strut,Young-Holt Unlimited,17,9.0,3,11,8bd0e16b-aefd-4c7b-abd8-c98e1677b01c,not_danceable,rhy,male,not_aggressive,voice,89.6971130371,A#,0.872257351875,happy
Ramblin' Gamblin' Man,Bob Seger System,20,20.0,20,8,2d7bc711-ac32-4de2-978e-b2e4f9a679c2,danceable,pop,male,aggressive,instrumental,130.530319214,A,0.959428668022,happy
Games People Play,Joe South,22,34.0,22,5,aecfd68c-e0bb-4e73-8ecc-934cfabfd29a,danceable,rhy,male,not_aggressive,voice,85.1200790405,A,0.865149378777,happy
California Soul,The 5th Dimension,25,27.0,25,8,7e92a2b9-0231-421a-a17d-e9eac814758b,not_danceable,roc,male,not_aggressive,voice,98.9868011475,C,0.93959325552,not_happy
Take Care Of Your Homework,Johnnie Taylor,26,37.0,26,4,3b80379e-fe99-406d-800b-2a2d48348fd3,danceable,rhy,female,not_aggressive,voice,110.618972778,E,0.836513161659,not_happy
Proud Mary,Creedence Clearwater Revival,28,55.0,28,3,595f1216-6c8a-490d-bf5b-2729f2f1f9d7,not_danceable,cla,male,not_aggressive,voice,134.795547485,D,0.853143274784,not_happy
Crossroads,Cream,34,65.0,34,3,b44f7256-7ffa-4290-bffb-0b9288baca6a,not_danceable,roc,male,not_aggressive,voice,133.007400513,D,0.958901762962,happy
The Beginning Of My End,The Unifics,36,38.0,36,9,218bf907-d39d-4f9b-984e-404416b509a4,danceable,rhy,male,not_aggressive,voice,140.561233521,A#,0.803186058998,happy
Does Anybody Know I'm Here,The Dells,39,47.0,39,7,24e2fe2f-479a-48b7-b9e0-1461b716da26,not_danceable,rhy,male,not_aggressive,voice,87.4053573608,G,0.617611587048,happy
Home Cookin,Jr. Walker & The All Stars,42,48.0,42,4,89db6ec7-5b49-42d6-8f4f-16338aea991f,danceable,roc,male,not_aggressive,instrumental,108.864440918,C#,0.970681786537,not_happy
Soulshake,Peggy Scott & Jo Jo Benson,43,46.0,43,2,26172685-442f-418d-bd7a-f69386293238,danceable,dan,female,not_aggressive,voice,143.681930542,A#,0.813829541206,happy
Things I'd Like To Say,New Colony Six,47,50.0,47,7,87ce3480-1dcc-4a5c-b0ac-f53ed2eaedce,not_danceable,pop,male,not_aggressive,voice,96.2837524414,D,0.87509483099,not_happy
Rain In My Heart,Frank Sinatra,62,62.0,62,6,89039afe-bc2c-460e-b22c-f117d77c70f7,not_danceable,jaz,male,not_aggressive,voice,172.26574707,B,0.195027917624,not_happy
Purple Haze,Dion,63,71.0,63,3,5fa5c082-0558-43e4-8d8b-f813cdf4ca8f,not_danceable,rhy,female,not_aggressive,voice,147.774520874,C#,0.756164371967,not_happy
To Susan On The West Coast Waiting,Donovan,67,,67,1,1a6d1115-cc12-4db7-b113-52c9e8f426b7,not_danceable,rhy,female,not_aggressive,voice,110.336372375,C,0.863451719284,not_happy
May I,Bill Deal & The Rhondels,70,79.0,70,4,d209707d-fc09-4acd-9656-ba402f75e5aa,danceable,roc,male,not_aggressive,voice,126.984809875,A,0.830684483051,happy
This Old Heart Of Mine (Is Weak For You),Tammi Terrell,72,67.0,67,4,27a2e8d7-c30b-4f3d-9c31-aced46b313fc,danceable,roc,female,not_aggressive,instrumental,86.2305831909,F,0.907950401306,not_happy
Bubble Gum Music,Rock & Roll Double Bubble,74,81.0,74,4,68c422ec-69b2-4810-84da-a6ea447cacc3,not_danceable,roc,male,not_aggressive,voice,123.660667419,G,0.92803144455,not_happy
If It Wasn't For Bad Luck,Ray Charles & Jimmy Lewis,77,78.0,77,6,a4549591-4ff8-44b9-8b0a-df3b488fccce,danceable,jaz,male,not_aggressive,voice,106.313911438,A#,0.847557008266,happy
The Grooviest Girl In The World,The Fun And Games,78,84.0,78,4,e8ecdf8c-ecd9-4233-90a8-9cf8107a03f2,not_danceable,roc,male,not_aggressive,voice,132.89201355,G,0.944014787674,not_happy
The Greatest Love,Dorsey Burnette,79,82.0,79,3,bde26b4b-c951-4783-af3b-c6b08706ba45,danceable,pop,male,not_aggressive,voice,93.4431381226,G,0.807685434818,happy
Long Line Rider,Bobby Darin,81,,81,1,b9d4fa66-3e31-4615-866f-7488a940b64e,danceable,rhy,male,not_aggressive,voice,122.148612976,F,0.945202827454,not_happy
Poor Side Of Town,Al Wilson,82,75.0,75,4,e25fbc6d-ab42-489c-a167-941e740b5acd,not_danceable,cla,male,not_aggressive,voice,162.450363159,E,0.633293509483,happy
Cloud Nine,Mongo Santamaria,83,100.0,83,2,64c8d030-45d7-4807-9990-bf916ebf0eca,danceable,pop,female,not_aggressive,instrumental,132.11895752,F,0.938202142715,happy
Mendocino,Sir Douglas Quintet,84,91.0,84,4,645e673e-2431-436f-bebc-ac32ce32e2a3,not_danceable,roc,female,not_aggressive,instrumental,133.591720581,D,0.85417509079,happy
Honey (I Miss You),O.C. Smith,86,,86,1,6bdaaeb6-74c2-41ad-bd0a-ee1f44a28769,not_danceable,cla,female,not_aggressive,voice,100.759040833,C,0.393719226122,not_happy
Grits Ain't Groceries (All Around The World),Little Milton,89,89.0,89,2,3de0b2de-7621-4372-9b0a-f40dec5ad9bd,not_danceable,pop,female,not_aggressive,instrumental,117.832229614,A,0.870672702789,not_happy
Heaven,The Rascals,90,,90,1,1f3f68d1-a14f-4709-8712-179a7ae8e297,not_danceable,cla,male,not_aggressive,voice,143.956359863,C#,0.531453132629,happy
Me About You,The Lovin' Spoonful,91,,91,1,fbb689c9-380e-49fc-905f-d3e85cecfb9e,not_danceable,cla,male,not_aggressive,voice,129.444869995,D,0.459176629782,not_happy
The Carroll County Accident,Porter Wagoner,92,93.0,92,3,9e423ec2-2d10-44ea-9cd8-e3375c60b9dd,danceable,rhy,male,not_aggressive,voice,91.9399108887,G,0.928784191608,not_happy
Witchi Tai To,Everything Is Everything,93,,93,1,0d0614cb-dab6-4a58-8d08-8a0133628516,not_danceable,rhy,male,not_aggressive,voice,108.649162292,D,0.79800671339,happy
Do Your Thing,The Watts 103rd Street Rhythm Band,94,95.0,94,2,98f7f472-bce3-47ad-9a1b-f67b9329537e,danceable,jaz,male,not_aggressive,voice,128.116348267,A,0.256167173386,not_happy
